chr	start	end	EnsemblID	GeneSymbol
28195	9	16409503	16870843	ENSG00000173068	BNC2
28196	9	16473188	16476237	ENSG00000231756	RP11-183I6.2
28197	9	16625676	16626390	ENSG00000230694	RP11-62F24.1
28198	9	16726814	16727524	ENSG00000234779	RP11-62F24.2
28199	9	16775573	16775845	ENSG00000233551	LSM1P1
28200	9	17048919	17112815	ENSG00000237153	RP11-132E11.2
28201	9	17053901	17054204	ENSG00000241152	RN7SL720P
28202	9	17096301	17096446	ENSG00000226470	RP11-132E11.3
28203	9	17108304	17108604	ENSG00000237083	RP11-132E11.4
28204	9	17134982	17503923	ENSG00000044459	CNTLN
28205	9	17447145	17448543	ENSG00000224488	SAMM50P1
28206	9	17579082	17797129	ENSG00000107295	SH3GL2
28207	9	17589161	17591318	ENSG00000228810	PABPC1P11
28208	9	17906563	18910950	ENSG00000178031	ADAMTSL1
28209	9	18360597	18362220	ENSG00000227167	RP11-570H19.2
28210	9	18573306	18573379	ENSG00000264638	MIR3152
28211	9	18651147	18651450	ENSG00000252960	RN7SKP258
28212	9	18717974	18718526	ENSG00000236857	RAP1BP1
28213	9	18927658	19049354	ENSG00000155875	SAXO1
28214	9	19026892	19028129	ENSG00000236680	RP11-296P7.4
28215	9	19049395	19050983	ENSG00000155876	RRAGA
28216	9	19053143	19103119	ENSG00000147874	HAUS6
28217	9	19063656	19063786	ENSG00000251733	SCARNA8
28218	9	19073843	19073946	ENSG00000252943	RNU6-264P
28219	9	19089593	19089688	ENSG00000201118	Y_RNA
28220	9	19108375	19149290	ENSG00000147872	PLIN2
28221	9	19200335	19201046	ENSG00000232176	RP11-146N23.1
28222	9	19230435	19373545	ENSG00000137145	DENND4C
28223	9	19291337	19292576	ENSG00000232978	RP11-146N23.4
28224	9	19371386	19371945	ENSG00000272842	RP11-513M16.7
28225	9	19375451	19375996	ENSG00000273226	RP11-513M16.8
28226	9	19375715	19380254	ENSG00000137154	RPS6
28227	9	19383217	19383887	ENSG00000234853	NDUFA5P3
28228	9	19409059	19452020	ENSG00000177076	ACER2
28229	9	19453209	19455173	ENSG00000260912	RP11-363E7.4
28230	9	19460926	19464524	ENSG00000231909	MAP1LC3BP1
28231	9	19507452	19786928	ENSG00000155886	SLC24A2
28232	9	19705338	19705655	ENSG00000232158	C11orf98P1
28233	9	19895800	19895973	ENSG00000276667	RP11-471J7.1
28234	9	19926094	19929937	ENSG00000261402	RP11-378I6.1
28235	9	19957394	19958147	ENSG00000270712	RP11-378I6.2
28236	9	19967239	19967994	ENSG00000277711	RP11-378I6.3
28237	9	20331446	20332277	ENSG00000237434	RP11-15P13.1
28238	9	20341665	20622543	ENSG00000171843	MLLT3
28239	9	20411148	20411238	ENSG00000263790	MIR4473
28240	9	20418321	20418427	ENSG00000222202	RNU4-26P
28241	9	20502265	20502342	ENSG00000264941	MIR4474
28242	9	20532552	20533339	ENSG00000237088	RP11-73E6.2
28243	9	20658309	20995955	ENSG00000188352	FOCAD
28244	9	20683304	20684688	ENSG00000227071	FOCAD-AS1
28245	9	20716105	20716188	ENSG00000207609	MIR491
28246	9	20786927	20787055	ENSG00000202189	SNORA30
28247	9	20999515	21031636	ENSG00000188921	HACD4
28248	9	21058771	21059323	ENSG00000230208	IFNNP1
28249	9	21077105	21077963	ENSG00000171855	IFNB1
28250	9	21106543	21106836	ENSG00000225027	IFNWP4
28251	9	21135598	21136350	ENSG00000275980	RP11-113D19.9
28252	9	21140214	21142145	ENSG00000177047	IFNW1
28253	9	21160235	21160336	ENSG00000199635	Y_RNA
28254	9	21165637	21166660	ENSG00000137080	IFNA21
28255	9	21178589	21179188	ENSG00000232281	IFNWP15
28256	9	21186694	21187671	ENSG00000236637	IFNA4
28257	9	21190654	21191244	ENSG00000226597	IFNWP9
28258	9	21201469	21202205	ENSG00000214042	IFNA7
28259	9	21206181	21207143	ENSG00000186803	IFNA10
28260	9	21209189	21209779	ENSG00000223684	IFNWP18
28261	9	21216373	21217311	ENSG00000147885	IFNA16
28262	9	21227243	21228222	ENSG00000234829	IFNA17
28263	9	21231266	21231853	ENSG00000232138	IFNWP5
28264	9	21239002	21239991	ENSG00000228083	IFNA14
28265	9	21278050	21278619	ENSG00000224416	IFNA22P
28266	9	21304326	21305312	ENSG00000147873	IFNA5
28267	9	21321300	21321827	ENSG00000226393	IFNA20P
28268	9	21329671	21335380	ENSG00000198642	KLHL9
28269	9	21349835	21351378	ENSG00000120235	IFNA6
28270	9	21367424	21368962	ENSG00000233816	IFNA13
28271	9	21384254	21385388	ENSG00000188379	IFNA2
28272	9	21394888	21396346	ENSG00000261696	RP11-354P17.15
28273	9	21398614	21399139	ENSG00000231195	IFNA11P
28274	9	21403081	21403651	ENSG00000235108	IFNA12P
28275	9	21409147	21410185	ENSG00000120242	IFNA8
28276	9	21409169	21441316	ENSG00000197919	IFNA1
28277	9	21420234	21420813	ENSG00000237691	IFNWP2
28278	9	21455484	21456049	ENSG00000238271	IFNWP19
28279	9	21455642	21559669	ENSG00000171889	MIR31HG
28280	9	21480839	21482313	ENSG00000184995	IFNE
28281	9	21512115	21512185	ENSG00000199177	MIR31
28282	9	21524307	21524382	ENSG00000264379	SNORD39
28283	9	21638285	21638676	ENSG00000227443	RP11-344A7.1
28284	9	21695176	21696943	ENSG00000229835	KHSRPP1
28285	9	21699314	21699596	ENSG00000244230	RN7SL151P
28286	9	21802543	21937651	ENSG00000099810	MTAP
28287	9	21802636	22032986	ENSG00000264545	RP11-145E5.5
28288	9	21811621	21812347	ENSG00000229298	TUBB8P1
28289	9	21858910	21861926	ENSG00000265194	RP11-70L8.4
28290	9	21892188	21893857	ENSG00000279670	RP11-70L8.5
28291	9	21929457	21931073	ENSG00000264801	ERVFRD-3
28292	9	21966929	21967751	ENSG00000224854	CDKN2A-AS1
28293	9	21967753	21995301	ENSG00000147889	CDKN2A
28294	9	21994778	22121097	ENSG00000240498	CDKN2B-AS1
28295	9	21995482	21996013	ENSG00000266446	RP11-149I2.4
28296	9	22002903	22009363	ENSG00000147883	CDKN2B
28297	9	22012155	22012536	ENSG00000215221	UBA52P6
28298	9	22046758	22046901	ENSG00000274055	CDKN2B-AS_3
28299	9	22117665	22117814	ENSG00000277653	CDKN2B-AS
28300	9	22203990	22214672	ENSG00000236921	RP11-408N14.1
28301	9	22446841	22455740	ENSG00000176399	DMRTA1
28302	9	22646200	22824213	ENSG00000234840	LINC01239
28303	9	22747700	22748234	ENSG00000236739	CLIC4P1
28304	9	22767175	22768316	ENSG00000224549	RP11-370B11.3
28305	9	23632106	23632360	ENSG00000227607	SUMO2P2
28306	9	23671788	23672399	ENSG00000233906	RP11-315I14.2
28307	9	23681894	23682662	ENSG00000226626	NOP56P2
28308	9	23690104	23826337	ENSG00000107105	ELAVL2
28309	9	23829670	23849914	ENSG00000231460	RP11-321L2.1
28310	9	23894990	23898054	ENSG00000237414	RP11-321L2.2
28311	9	23955760	23956444	ENSG00000277608	RP11-321L2.3
28312	9	24542952	24545946	ENSG00000205442	IZUMO3
28313	9	24545952	24591993	ENSG00000269957	RP11-20A20.2
28314	9	24905469	24905735	ENSG00000223088	RMRPP5
28315	9	25088811	25089151	ENSG00000222693	RN7SKP120
28316	9	25676389	25678440	ENSG00000198680	TUSC1
28317	9	25780056	25812968	ENSG00000236306	LINC01241
28318	9	25937912	25938434	ENSG00000270683	FAM71BP1
28319	9	26066675	26118408	ENSG00000276759	RP11-80I3.1
28320	9	26642697	26644595	ENSG00000279256	RP11-5P15.1
28321	9	26746953	26786874	ENSG00000254261	RP11-18A15.1
28322	9	26796173	26796304	ENSG00000252580	SNORA31
28323	9	26801733	26805862	ENSG00000253400	RP11-337A23.6
28324	9	26840685	26892804	ENSG00000120159	CAAP1
28325	9	26880178	26880549	ENSG00000232466	RP11-337A23.5
28326	9	26895678	26895970	ENSG00000240306	RN7SL100P
28327	9	26904083	26947463	ENSG00000137055	PLAA
28328	9	26947039	27062930	ENSG00000096872	IFT74
28329	9	26955780	26956295	ENSG00000234676	IFT74-AS1
28330	9	26993136	27005693	ENSG00000184434	LRRC19
28331	9	27102630	27104728	ENSG00000254396	RP11-56F10.3
28332	9	27109141	27230175	ENSG00000120156	TEK
28333	9	27198287	27198401	ENSG00000223162	RNA5SP280
28334	9	27210327	27210626	ENSG00000232867	RP11-179D22.1
28335	9	27284659	27297139	ENSG00000120160	EQTN
28336	9	27325209	27529781	ENSG00000120162	MOB3B
28337	9	27391734	27397563	ENSG00000237734	RP11-298E2.2
28338	9	27524314	27526498	ENSG00000147896	IFNK
28339	9	27546545	27573866	ENSG00000147894	C9orf72
28340	9	27608382	27610745	ENSG00000215441	CTAGE12P
28341	9	27829276	27844481	ENSG00000260390	RP11-575I8.1
28342	9	27937617	27944497	ENSG00000260412	RP11-438B23.2
28343	9	27948078	28670286	ENSG00000174482	LINGO2
28344	9	28148211	28149236	ENSG00000229060	RP11-20P5.2
28345	9	28598668	28599292	ENSG00000224955	KCTD10P1
28346	9	28863626	28863706	ENSG00000215966	MIR876
28347	9	28888879	28888955	ENSG00000215939	MIR873
28348	9	29254075	29254426	ENSG00000230276	RP11-373A6.1
28349	9	29317833	29318952	ENSG00000277646	RP11-275A14.1
28350	9	29636486	29636853	ENSG00000229834	RP11-48L13.1
28351	9	29824742	29826711	ENSG00000230097	ME2P1
28352	9	30388935	30575012	ENSG00000280683	LINC01242
28353	9	30558880	30559481	ENSG00000232060	SLC4A1APP1
28354	9	30670964	30671966	ENSG00000239792	C2orf27AP2
28355	9	30689105	30690272	ENSG00000215210	RBMXP2
28356	9	30773464	30774732	ENSG00000235626	KRT18P66
28357	9	30799471	30800746	ENSG00000226246	KRT18P36
28358	9	30831878	30832225	ENSG00000233278	RPS26P2
28359	9	30935485	30935977	ENSG00000214020	FTLP4
28360	9	30988085	30990572	ENSG00000228557	HSPA8P17
28361	9	31165618	31166980	ENSG00000223421	RP11-572H4.1
28362	9	31253901	31254777	ENSG00000232203	SLC25A6P2
28363	9	31371611	31381490	ENSG00000260720	LINC01243
28364	9	31505280	31505943	ENSG00000226998	MTATP6P30
28365	9	31505946	31506615	ENSG00000229080	MTCO3P30
28366	9	31644576	31645160	ENSG00000235148	HMGB3P23
28367	9	32293558	32293692	ENSG00000252313	RNA5SP281
28368	9	32333457	32334354	ENSG00000225347	SLC25A5P8
28369	9	32384603	32454769	ENSG00000122729	ACO1
28370	9	32455705	32526324	ENSG00000107201	DDX58
28371	9	32540544	32552553	ENSG00000197579	TOPORS
28372	9	32551144	32567005	ENSG00000235453	TOPORS-AS1
28373	9	32552999	32573184	ENSG00000165264	NDUFB6
28374	9	32566148	32567126	ENSG00000232303	DFFBP1
28375	9	32566789	32568621	ENSG00000241043	GVQW1
28376	9	32629454	32635669	ENSG00000122728	TAF1L
28377	9	32633454	32648685	ENSG00000223440	RP11-555J4.4
28378	9	32643103	32645026	ENSG00000230516	RP11-555J4.3
28379	9	32676063	32676520	ENSG00000238001	SNRPCP1
28380	9	32727069	32727522	ENSG00000230867	RP11-462B18.1
28381	9	32783499	32787399	ENSG00000188133	TMEM215
28382	9	32820261	32820350	ENSG00000272113	Y_RNA
28383	9	32836575	32869595	ENSG00000236796	RP11-462B18.3
28384	9	32840598	32841762	ENSG00000231193	RP11-462B18.2
28385	9	32926051	32926450	ENSG00000223807	BOLA3P4
28386	9	32945996	32947222	ENSG00000237437	ASS1P12
28387	9	32972606	33025168	ENSG00000137074	APTX
28388	9	32979560	32980403	ENSG00000236184	TCEA1P4
28389	9	33019682	33020165	ENSG00000225693	LAGE3P1
28390	9	33025211	33039907	ENSG00000086061	DNAJA1
28391	9	33041764	33076659	ENSG00000122692	SMU1
28392	9	33104082	33167356	ENSG00000086062	B4GALT1
28393	9	33166975	33179983	ENSG00000233554	B4GALT1-AS1
28394	9	33174170	33174295	ENSG00000252224	RNU4ATAC15P
28395	9	33218365	33248567	ENSG00000122711	SPINK4
28396	9	33247820	33264761	ENSG00000107262	BAG1
28397	9	33264879	33282069	ENSG00000086065	CHMP5
28398	9	33290511	33371157	ENSG00000086102	NFX1
28399	9	33352788	33352874	ENSG00000200544	Y_RNA
28400	9	33383179	33402682	ENSG00000165269	AQP7
28401	9	33402857	33409948	ENSG00000223678	RP11-311H10.4
28402	9	33441154	33447611	ENSG00000165272	AQP3
28403	9	33449755	33449941	ENSG00000270542	RP11-311H10.7
28404	9	33461441	33473930	ENSG00000165271	NOL6
28405	9	33467869	33467935	ENSG00000275651	MIR6851
28406	9	33503655	33510711	ENSG00000226823	SUGT1P
28407	9	33512959	33514773	ENSG00000228072	RP11-255A11.2
28408	9	33524394	33573009	ENSG00000230453	ANKRD18B
28409	9	33574361	33574588	ENSG00000225123	RP11-255A11.4
28410	9	33576380	33577014	ENSG00000234373	SNX18P7
28411	9	33580695	33605293	ENSG00000226562	CYP4F26P
28412	9	33613848	33614009	ENSG00000204982	PRSS3P4
28413	9	33617762	33618506	ENSG00000205274	TRBV20OR9-2
28414	9	33624274	33625293	ENSG00000231991	ANXA2P2
28415	9	33629121	33629586	ENSG00000183938	TRBV21OR9-2
28416	9	33634111	33634246	ENSG00000234122	TRBV22OR9-2
28417	9	33638035	33638494	ENSG00000229063	TRBV23OR9-2
28418	9	33649047	33649614	ENSG00000215206	TRBV24OR9-2
28419	9	33662166	33662663	ENSG00000240215	TRBV25OR9-2
28420	9	33673504	33677499	ENSG00000237984	PTENP1
28421	9	33677268	33688011	ENSG00000281128	PTENP1-AS
28422	9	33695767	33696059	ENSG00000231165	TRBV26OR9-2
28423	9	33697459	33700986	ENSG00000260947	RP11-384P7.7
28424	9	33719690	33722555	ENSG00000227301	RP11-384P7.5
28425	9	33732975	33738416	ENSG00000233776	LINC01251
28426	9	33750466	33799231	ENSG00000010438	PRSS3
28427	9	33785950	33818795	ENSG00000235481	UBE2R2-AS1
28428	9	33786221	33786828	ENSG00000223394	TRBV29OR9-2
28429	9	33817567	33920404	ENSG00000107341	UBE2R2
28430	9	33830978	33831078	ENSG00000200834	Y_RNA
28431	9	33868540	33868665	ENSG00000251748	RNU4ATAC11P
28432	9	33921693	34048949	ENSG00000137073	UBAP2
28433	9	33934296	33934376	ENSG00000238300	SNORD121B
28434	9	33952769	33952850	ENSG00000238886	SNORD121A
28435	9	33968071	33968518	ENSG00000226801	OSTCP8
28436	9	34049966	34050244	ENSG00000222259	RN7SKP114
28437	9	34084332	34096225	ENSG00000228352	RP11-537H15.3
28438	9	34086387	34127399	ENSG00000198876	DCAF12
28439	9	34109171	34109968	ENSG00000224802	TUBB4BP2
28440	9	34133157	34134696	ENSG00000239392	RP11-537H15.4
28441	9	34179005	34252523	ENSG00000165006	UBAP1
28442	9	34191555	34191881	ENSG00000227383	RP11-571F15.2
28443	9	34201273	34201515	ENSG00000279336	AL353662.1
28444	9	34206134	34206241	ENSG00000252164	RNA5SP282
28445	9	34223984	34224628	ENSG00000233668	RP11-571F15.3
28446	9	34252381	34311371	ENSG00000186638	KIF24
28447	9	34282528	34282670	ENSG00000222426	RNU2-50P
28448	9	34318407	34319655	ENSG00000229207	SERPINH1P1
28449	9	34329506	34343713	ENSG00000164978	NUDT2
28450	9	34366670	34376853	ENSG00000164976	KIAA1161
28451	9	34379019	34397832	ENSG00000164972	C9orf24
28452	9	34389943	34390051	ENSG00000207032	Y_RNA
28453	9	34398184	34458570	ENSG00000164970	FAM219A
28454	9	34457414	34520989	ENSG00000122735	DNAI1
28455	9	34478622	34478905	ENSG00000251697	RN7SKP24
28456	9	34521040	34523041	ENSG00000168913	ENHO
28457	9	34521527	34524241	ENSG00000230729	RP11-296L22.8
28458	9	34546524	34546996	ENSG00000232983	RP11-296L22.7
28459	9	34551432	34590140	ENSG00000122756	CNTFR
28460	9	34568015	34582829	ENSG00000237159	CNTFR-AS1
28461	9	34610486	34612104	ENSG00000164967	RPP25L
28462	9	34613545	34620523	ENSG00000137100	DCTN3
28463	9	34621379	34628107	ENSG00000205143	ARID3C
28464	9	34634722	34637809	ENSG00000147955	SIGMAR1
28465	9	34638133	34651035	ENSG00000213930	GALT
28466	9	34646645	34657113	ENSG00000258728	RP11-195F19.29
28467	9	34650702	34661892	ENSG00000137070	IL11RA
28468	9	34661880	34664048	ENSG00000213927	CCL27
28469	9	34661903	34666029	ENSG00000261215	RP11-195F19.30
28470	9	34664163	34666112	ENSG00000187186	RP11-195F19.5
28471	9	34665665	34681298	ENSG00000230074	RP11-195F19.9
28472	9	34689567	34691277	ENSG00000172724	CCL19
28473	9	34709005	34710124	ENSG00000137077	CCL21
28474	9	34723055	34729467	ENSG00000205108	FAM205A
28475	9	34832295	34838586	ENSG00000257198	FAM205BP
28476	9	34889064	34895778	ENSG00000187791	FAM205C
28477	9	34917175	34918296	ENSG00000178723	GLULP4
28478	9	34922184	34922921	ENSG00000215199	YWHAZP6
28479	9	34957608	34982544	ENSG00000122733	PHF24
28480	9	34985410	34989379	ENSG00000281491	DNAJB5-AS1
28481	9	34989641	34998900	ENSG00000137094	DNAJB5
28482	9	35001342	35002994	ENSG00000273597	RP11-392A14.9
28483	9	35001913	35003663	ENSG00000279489	RP11-392A14.8
28484	9	35010703	35011285	ENSG00000233148	SYF2P2
28485	9	35038625	35044326	ENSG00000279608	RP11-182N22.9
28486	9	35041095	35045991	ENSG00000174038	C9orf131
28487	9	35049271	35049563	ENSG00000241568	RN7SL338P
28488	9	35056064	35073249	ENSG00000165280	VCP
28489	9	35073835	35080016	ENSG00000221829	FANCG
28490	9	35088688	35096601	ENSG00000165282	PIGO
28491	9	35096378	35098141	ENSG00000234181	RP11-182N22.8
28492	9	35099776	35103195	ENSG00000165283	STOML2
28493	9	35104112	35116341	ENSG00000005238	FAM214B
28494	9	35147410	35149184	ENSG00000215198	RP11-182N22.7
28495	9	35161992	35405338	ENSG00000198722	UNC13B
28496	9	35360540	35362054	ENSG00000279083	RP11-395N21.2
28497	9	35406755	35483035	ENSG00000179766	ATP8B5P
28498	9	35449748	35450352	ENSG00000244213	ZFAND6P1
28499	9	35490127	35561898	ENSG00000198853	RUSC2
28500	9	35507564	35507873	ENSG00000235619	RPL36AP33
28501	9	35561831	35563899	ENSG00000215187	FAM166B
28502	9	35592786	35592951	ENSG00000227852	RP11-156G14.6
28503	9	35605305	35610041	ENSG00000107140	TESK1
28504	9	35608094	35608159	ENSG00000263892	MIR4667
28505	9	35609533	35646810	ENSG00000137101	CD72
28506	9	35642514	35643517	ENSG00000231393	RP11-331F9.3
28507	9	35646270	35647099	ENSG00000227933	RP11-331F9.4
28508	9	35649295	35650950	ENSG00000137078	SIT1
28509	9	35657751	35658018	ENSG00000269900	RMRP
28510	9	35657754	35658017	ENSG00000277027	RMRP
28511	9	35658290	35661511	ENSG00000159884	CCDC107
28512	9	35658875	35675866	ENSG00000137135	ARHGEF39
28513	9	35671776	35672044	ENSG00000243136	RN7SL22P
28514	9	35673856	35681159	ENSG00000107159	CA9
28515	9	35681992	35691020	ENSG00000198467	TPM2
28516	9	35696948	35732395	ENSG00000137076	TLN1
28517	9	35732335	35737004	ENSG00000107175	CREB3
28518	9	35732922	35732995	ENSG00000273945	MIR6853
28519	9	35736866	35749228	ENSG00000070610	GBA2
28520	9	35749287	35758575	ENSG00000107185	RGP1
28521	9	35752990	35756613	ENSG00000215183	MSMP
28522	9	35756712	35757940	ENSG00000228843	RP11-112J3.15
28523	9	35772163	35790432	ENSG00000227388	RP11-112J3.16
28524	9	35792154	35809732	ENSG00000159899	NPR2
28525	9	35808045	35812272	ENSG00000137098	SPAG8
28526	9	35812960	35815354	ENSG00000137133	HINT2
28527	9	35814451	35854847	ENSG00000137103	TMEM8B
28528	9	35816391	35828747	ENSG00000204930	FAM221B
28529	9	35858738	35865518	ENSG00000281205	LINC00950
28530	9	35859062	35859983	ENSG00000236083	OR13E1P
28531	9	35869263	35870601	ENSG00000168828	OR13J1
28532	9	35874810	35875194	ENSG00000233659	NDUFA5P4
28533	9	35906192	35907141	ENSG00000196196	HRCT1
28534	9	35909483	35937153	ENSG00000235387	LINC00961
28535	9	35943210	35943934	ENSG00000225639	PGAM1P2
28536	9	35957108	35958154	ENSG00000278889	OR2S2
28537	9	35971344	35972318	ENSG00000213866	YBX1P10
28538	9	35991336	35992285	ENSG00000179443	OR13C6P
28539	9	36002909	36003867	ENSG00000243641	OR13C7
28540	9	36013184	36014133	ENSG00000228307	OR2S1P
28541	9	36021692	36022113	ENSG00000236110	OR2AM1P
28542	9	36036433	36124451	ENSG00000122707	RECK
28543	9	36072686	36072762	ENSG00000276730	Hammerhead_HH9
28544	9	36136536	36163913	ENSG00000122694	GLIPR2
28545	9	36169394	36171334	ENSG00000185972	CCIN
28546	9	36190856	36304781	ENSG00000122705	CLTA
28547	9	36214441	36277056	ENSG00000159921	GNE
28548	9	36267783	36267922	ENSG00000222760	RNU4-53P
28549	9	36303499	36304924	ENSG00000215283	HMGB3P24
28550	9	36336396	36487548	ENSG00000137075	RNF38
28551	9	36572862	36677683	ENSG00000165304	MELK
28552	9	36823539	36823599	ENSG00000266255	MIR4475
28553	9	36833275	37034185	ENSG00000196092	PAX5
28554	9	36856555	36861375	ENSG00000258885	RP11-344B23.2
28555	9	36864254	36864308	ENSG00000264922	MIR4540
28556	9	36893462	36893531	ENSG00000265368	MIR4476
28557	9	37002697	37008040	ENSG00000250850	RP11-297B17.3
28558	9	37046835	37047237	ENSG00000125385	RP11-297B17.2
28559	9	37073531	37075792	ENSG00000232920	LINC01400
28560	9	37078813	37079776	ENSG00000260100	RP11-220I1.5
28561	9	37079857	37090507	ENSG00000281649	EBLN3P
28562	9	37112548	37115490	ENSG00000233242	RP11-220I1.2
28563	9	37120539	37358149	ENSG00000147905	ZCCHC7
28564	9	37160137	37160237	ENSG00000200502	Y_RNA
28565	9	37205112	37205368	ENSG00000228292	RP11-220I1.4
28566	9	37322259	37322371	ENSG00000206784	Y_RNA
28567	9	37333857	37333957	ENSG00000252723	RNU6-677P
28568	9	37383178	37384434	ENSG00000224648	LINC01627
28569	9	37422666	37436990	ENSG00000137106	GRHPR
28570	9	37434177	37434586	ENSG00000236156	CHCHD4P3
28571	9	37438114	37465399	ENSG00000168795	ZBTB5
28572	9	37477149	37478317	ENSG00000187988	KCTD9P3
28573	9	37485935	37503697	ENSG00000137054	POLR1E
28574	9	37490421	37490893	ENSG00000230188	RP11-405L18.4
28575	9	37509150	37510299	ENSG00000234160	RP11-613M10.6
28576	9	37510892	37576349	ENSG00000147912	FBXO10
28577	9	37512547	37592469	ENSG00000256966	RP11-613M10.8
28578	9	37582646	37592642	ENSG00000175768	TOMM5
28579	9	37588413	38068687	ENSG00000255872	RP11-613M10.9
28580	9	37636688	37637293	ENSG00000233111	RAB1C
28581	9	37651000	37746904	ENSG00000070601	FRMPD1
28582	9	37661747	37662049	ENSG00000201287	RN7SKP171
28583	9	37753803	37778972	ENSG00000165275	TRMT10B
28584	9	37766978	37801437	ENSG00000107371	EXOSC3
28585	9	37800502	37867666	ENSG00000122741	DCAF10
28586	9	37836044	37836394	ENSG00000232454	RP11-3J10.7
28587	9	37878116	37879493	ENSG00000226055	PAICSP1
28588	9	37879400	37904353	ENSG00000122696	SLC25A51
28589	9	37885683	37886390	ENSG00000213839	TMX2P1
28590	9	37919134	38069211	ENSG00000107338	SHB
28591	9	37936707	37936768	ENSG00000251745	RNU7-124P
28592	9	38147428	38147561	ENSG00000200026	U8
28593	9	38360427	38376430	ENSG00000223716	RP11-113O24.3
28594	9	38392664	38398661	ENSG00000137124	ALDH1B1
28595	9	38408994	38424447	ENSG00000137142	IGFBPL1
28596	9	38433696	38543880	ENSG00000283162	RP11-403F21.4
28597	9	38452782	38454070	ENSG00000225254	ARMC8P1
28598	9	38478471	38479350	ENSG00000215165	TCEA1P3
28599	9	38486859	38488338	ENSG00000229511	GAS2L1P1
28600	9	38504447	38505482	ENSG00000237487	VN1R48P
28601	9	38526831	38527032	ENSG00000243085	RP11-392E22.3
28602	9	38527097	38527912	ENSG00000176007	FAM220BP
28603	9	38540567	38545372	ENSG00000273036	FAM95C
28604	9	38540569	38577207	ENSG00000283486	RP11-392E22.9
28605	9	38542314	38542569	ENSG00000259898	CYP4F33P
28606	9	38542389	38543215	ENSG00000272934	RP11-392E22.10
28607	9	38542479	38568422	ENSG00000272904	RP11-392E22.11
28608	9	38543104	38543446	ENSG00000250989	RP11-392E22.5
28609	9	38566260	38568211	ENSG00000225345	SNX18P3
28610	9	38571358	38620660	ENSG00000180071	ANKRD18A
28611	9	38620474	38624990	ENSG00000204860	FAM201A
28612	9	38643042	38643768	ENSG00000237557	YWHABP1
28613	9	38680006	38680104	ENSG00000252725	RNU6-765P
28614	9	38694263	38720428	ENSG00000283329	RP13-198D9.4
28615	9	38804007	38851916	ENSG00000228467	RP11-402N8.1
28616	9	39016969	39039594	ENSG00000234680	VN2R3P
28617	9	39072767	39288315	ENSG00000106714	CNTNAP3
28618	9	39154075	39155479	ENSG00000226625	RBM17P1
28619	9	39159071	39160319	ENSG00000271454	RP11-290L7.5
28620	9	39173794	39174513	ENSG00000243695	RP11-290L7.3
28621	9	39191100	39191360	ENSG00000278825	RN7SL640P
28622	9	39355669	39361959	ENSG00000204849	SPATA31A1
28623	9	39359890	39369105	ENSG00000277024	RP11-347J14.4
28624	9	39371065	39376916	ENSG00000215112	FAM74A1
28625	9	39384506	39405305	ENSG00000224038	RP11-347J14.8
28626	9	39395737	39397406	ENSG00000231140	RP11-347J14.7
28627	9	39443815	39508885	ENSG00000198416	ZNF658B
28628	9	39485379	39485865	ENSG00000229707	SKP1P3
28629	9	39631046	39632416	ENSG00000269692	FKBP4P2
28630	9	39651901	39652377	ENSG00000273994	SDR42E1P1
28631	9	39654241	39655531	ENSG00000234720	ATP5A1P8
28632	9	39734670	39735628	ENSG00000226108	RAB28P1
28633	9	39739747	39741193	ENSG00000232239	RBPJP5
28634	9	39807361	39810063	ENSG00000278175	GLIDR
28635	9	39809562	39810019	ENSG00000229273	RP11-104G3.2
28636	9	39817530	39818923	ENSG00000204837	FGF7P3
28637	9	39873931	39874390	ENSG00000276692	RP11-104G3.7
28638	9	39886861	39887144	ENSG00000277774	RN7SL763P
28639	9	39892446	39892540	ENSG00000252724	SNORA70
28640	9	39892550	39892895	ENSG00000232798	RP11-204M4.1
28641	9	39983821	39984401	ENSG00000184961	AL772307.1
28642	9	40105822	40106527	ENSG00000237846	RP11-216M21.1
28643	9	40121962	40122540	ENSG00000230804	C2orf27AP3
28644	9	40130921	40153147	ENSG00000228136	RP11-216M21.5
28645	9	40131747	40132218	ENSG00000236966	RP11-216M21.4
28646	9	40167392	40171329	ENSG00000283211	RP11-216M21.8
28647	9	40187792	40193921	ENSG00000283246	RP11-216M21.9
28648	9	40223285	40266392	ENSG00000183148	ANKRD20A2
28649	9	40233923	40234029	ENSG00000212441	RNU6-1269P
28650	9	40264971	40329221	ENSG00000240240	RP11-146D12.2
28651	9	40291275	40291502	ENSG00000234812	RP11-146D12.6
28652	9	40293082	40293955	ENSG00000231390	SNX18P8
28653	9	40321299	40329221	ENSG00000223839	FAM95B1
28654	9	40332995	40333460	ENSG00000224681	RP11-146D12.5
28655	9	40346144	40347052	ENSG00000227069	CNN2P2
28656	9	40348599	40349791	ENSG00000232433	GXYLT1P3
28657	9	40358454	40358682	ENSG00000274157	RP11-341A11.3
28658	9	40481558	40497592	ENSG00000278122	AQP7P5
28659	9	40481559	40497591	ENSG00000274067	ABC12-47964100C23.1
28660	9	40497850	40566779	ENSG00000184906	AC129778.2
28661	9	40505399	40566281	ENSG00000276500	BMS1P14
28662	9	40611252	40622155	ENSG00000276266	CH17-80A12.1
28663	9	40641841	40642117	ENSG00000225380	IGKV1OR9-2
28664	9	40755407	40767875	ENSG00000276963	RP11-318K12.1
